temp_C,humidity_pct,pressure_hPa,gas_res_ohm,co_ppm,co2_ppm,so2_ppm,no2_ppm,ch4_ppm
25.798625466052894,84.08418083116293,952.182339677549,161.51788027896276,30.790641029296935,223.22708829604554,5.472718048341476,26.980990391333147,15.701569214557829
22.28072850495105,22.37621850100592,1016.3789686175589,805.3838582356965,15.346219068349116,237.82186360579036,36.56315594598969,18.934718392209295,18.2294130972028
30.296322368059485,68.8194187072788,1046.339443421355,357.1824921334354,40.67054908860327,261.8369716135728,17.609350835971636,32.582931842443394,18.305355596550065
18.487346516301045,40.81443051607855,1006.0168183461842,489.4901916393364,24.066142855193874,227.47222863711357,24.505905173882336,26.831921977689888,13.41427264033622
22.303616213380455,84.70773367635712,1043.6822462033092,716.8994948997114,41.45623876973754,243.00602109530885,36.28229335850017,32.23688594421783,18.635247646562195
24.159046082342293,87.97407716157575,955.2257879286024,399.21054143384083,41.082458919313545,218.20519913030049,19.067886041223353,26.98558936740458,15.712670070330141
26.4017496054259,86.09865423794038,991.8793319074161,150.92709053204408,33.51212193144322,223.01833783829406,7.145075928951341,23.259903393432104,15.439918645067586
34.62939903482534,53.194995166022466,976.0157790962052,436.5289423115322,31.619251945581624,225.08579041151222,22.561467936657817,30.698567245994884,20.74898722889555
19.991844553958995,80.34298556925194,1023.082096498073,950.0037244248731,30.197822302167765,230.27017366160646,49.58104800653334,28.31264796286905,19.538990494549513
27.85586096034029,79.11845789745493,1048.1297090497246,677.5609575687024,44.31634236960183,246.8438310373439,29.967950337798552,26.628040582679823,21.390397966869426
29.810364221551062,42.337033127027894,975.6530062444248,704.3312338004862,21.622348816752343,252.8998704566483,34.47868281196139,24.99716816104063,19.883191673739784
16.161260317999943,78.02408319054742,1015.4174601474075,669.0539382738758,35.956343563109755,224.3496030314006,33.88031450157592,31.612119886012785,16.892800849068934
30.18862129753596,22.59053443008448,969.809763275974,279.0929250634931,26.33624032833717,224.19623286197452,12.118694043953184,21.58609704027153,17.602088014523037
19.263103092182288,61.738891493743715,1006.533025457161,476.50047769205213,37.3013200027947,230.76339146608004,27.287363148137207,30.140275162335712,12.371516409335493
16.62628982463199,36.100618610139215,996.3932486688336,775.8458185269865,17.094897532210272,231.9305534964652,37.52147116589185,26.786926649941197,16.229696996162648
38.722138431333335,28.439682004409516,1047.2005329631538,191.23560779784322,31.45458461489033,248.894701465925,9.479195015877597,20.558835297497854,21.30686876161825
39.14080082686398,25.38672411404464,1010.8527272696466,350.06749848074105,38.594676830339594,251.93543633353872,18.615419117721636,20.734356639818966,22.98918101866691
35.20993370291153,68.74021431146979,984.9506372086819,348.68719761926826,35.138822760228216,208.61954166508795,16.251790303359623,29.445645665159923,22.083029940575113
22.61534422933427,43.791247463764634,961.4095784887934,488.8170348350554,16.769845116134725,200.03158379545908,20.747705646143935,15.469478624721022,16.94328743444475
17.441802850159597,70.73367400701329,965.1246828734935,982.3318668479666,20.540953457644967,217.2123546725598,48.25928428856527,25.92749397867623,18.842096284583313
32.10582566280392,24.574943855925966,972.5316929951235,160.75229201543976,26.988956132486408,240.4764331624008,10.09649571262607,17.615634640621053,18.110591385503007
26.003812343490033,42.07032364814272,975.0966661340298,566.8308949425355,16.207252225894912,212.32263345018882,27.667754493556497,22.279304283194293,18.565856671732284
18.05095587111947,57.7643904662736,1035.0616057841137,261.4282138109894,24.4931998107522,206.40717053264058,11.378542087631512,25.58121089522202,13.415250922909678
27.379422752781757,75.35062153872744,1006.1222788282525,973.6088908687697,38.48146377320391,240.3928931437913,50.531788962443926,26.58277459671527,21.946604266720808
15.85971302788046,42.312675205244894,1002.3390911374366,201.97315425471777,21.54953675966327,231.15365977995393,9.437107920689783,22.621265586935397,10.089239730703303
37.73301005196955,63.81239635059064,961.4768871869218,463.2409021254321,40.13744825208283,217.96021546319182,22.141723478971173,22.319346429911057,23.563938678427878
21.469499540000424,82.0184423765331,1036.0139693349436,764.0964863511456,36.45173176196441,228.46898599564017,38.5037364968839,35.79785742480824,19.188995039576263
31.56305710884955,63.11042317276132,1022.2814303208484,734.0989852247008,41.108984572820134,229.5906331505853,38.24644968047261,32.359056936177154,22.278664529246882
22.792776902235275,36.30716323275436,956.7668361900002,480.455773204539,17.52695551724996,224.15254084385788,28.78621572369204,19.279855586306592,14.45727358076649
28.00170052944527,21.70805470895766,1020.7835097229769,411.8717511574464,17.128290985117278,231.567093854902,22.24805977318717,27.332825919266003,18.276390792395294
28.66775698358199,80.90692117306509,1004.3538217342646,457.8511406975835,34.7426576173564,239.71201186305066,25.212236967655862,26.97937208057324,19.193620390985437
19.621361388138176,21.4888587595271,958.1725345746778,337.84863684277536,20.408297381240267,193.3515152770169,15.880499444163059,21.699898987441397,14.678766471944492
39.239615694113965,81.22911708789397,995.8300641528656,284.7996448361198,48.490535915400486,227.54601393330313,12.188246029867038,27.84969111215596,21.197442249093093
34.37832058402786,57.02559938190484,998.4696287130047,534.735727803001,36.552966703177916,224.0943783300684,26.8614490893883,23.692706588688683,23.69121133676066
38.48747353910473,85.73473889590274,966.5774540163276,341.68038046084655,50.88162677277282,227.51191897973897,17.29835885356152,30.856580000735267,25.027954938187953
37.37068376069122,75.91482650415658,1044.5698147000282,358.7154984075251,35.56958549471069,240.00642259800537,15.778749437647063,28.860538536146194,21.894731976898385
29.94749947027713,89.85538773733363,1034.9975371480662,691.0804571271013,50.26648661409434,249.30086726164095,34.203433796547046,28.255835247036963,20.59361208691635
38.04685587557792,44.54982708161971,1016.9022337329109,971.683598529903,40.00456917083616,221.43470260692206,49.38281512993341,20.87925905141877,28.333289556714615
17.212312551297988,73.70318022517888,996.2295561000607,643.2734805034376,34.39522032943139,228.72180477489988,32.88446081520804,24.614124103361743,15.052896048054752
19.89957156047863,48.13516395264695,991.1765541584508,169.28152035846966,33.2993295098887,234.2159616564274,9.472651724692028,19.71290713162742,12.206388858830927
16.13068222276345,53.59129342127362,1015.0973467150955,168.02525246866028,15.85961309937494,249.99465508604365,8.9831920837079,25.697746921674778,9.154198906230281
23.133258269081608,63.9253824252859,1004.5431869406906,956.2808987610093,28.122003180813316,227.9268866804189,46.80002761951036,22.893405204489216,22.684636656298238
24.71693224223705,81.15739799304372,956.2273105881885,367.56171127660025,33.02916821562188,226.96154433186672,17.350284310532327,26.44360447351252,14.919550918876466
21.783725794347397,88.88584284395066,1001.2502648770331,182.8602874742279,41.16501236914561,213.47189005126114,6.745111577723643,33.02389514276684,10.981260619743177
35.718437728798236,73.77913897051627,1030.640361723284,639.1401284353434,34.74225685754327,218.24130049487832,35.52655650013736,31.588619850282065,25.35733057303987
23.918833167339734,49.243674751713364,995.9239877596958,661.2839004612395,30.519994755871302,239.7887800065817,33.09109575230056,24.7460165480574,16.297634557076062
22.023362742184517,49.494990159394916,955.1956577554269,683.6543381068193,32.7128591388943,222.34862333242265,33.73301079375126,23.792157992618577,17.644094983287737
28.567402078956214,71.6307611112224,1028.6278199384033,340.6618250717872,39.24894387326483,251.37741561924526,15.175507090684441,33.37525615815333,20.808000419404028
18.523105624369066,36.71440020378117,970.1363782135975,113.59961579302754,21.694627991626387,210.00923343241217,11.551296594306933,24.6364359457262,10.385505417154876
35.054924518850996,27.733187919197626,975.8620834888038,968.5138325090247,20.90805193068104,236.2218726617118,46.27903556100544,21.30714108206627,26.091832933819497
16.863766091994272,44.82355103485436,966.4706353432296,325.80374112199223,17.644693525826618,240.81004968040284,15.432491204887464,19.53371345898867,11.632522993430264
39.672173415012935,40.10672941578572,983.0215064871497,708.4236592472928,38.11620005872552,237.85679896842632,36.25285663493676,24.8527227258158,26.86952251135986
34.306119232416435,40.741568431919305,1025.6751505688635,735.9668828908386,33.27227516531067,243.54140815244546,37.99877007603049,27.07563117231779,24.67337838546972
19.96789203835431,36.35254257349369,1001.9385859503938,649.0066753715371,20.694611194337543,230.9032011696342,34.366197879008226,21.779071402816314,17.136275755052147
15.13805292809006,22.94652327454533,970.4881274150713,381.6166547922834,12.363435717579176,206.20061110314512,22.696049755152696,22.578023141170057,10.346081843600125
35.386535711370854,21.251175431338968,1037.7830078152042,343.98662838765915,13.939581119530231,257.0543190018871,18.21164673030438,21.790057814692894,22.82068219479881
32.671433596190425,89.14056728152221,1037.958185495153,637.9014544324328,37.72362488912968,236.64955880214,29.78301112168831,29.121123240458274,22.95984562679216
33.22517920102469,49.94411936151036,1037.0578425046008,879.4860702505224,41.15292084466407,247.7860171360442,43.46041326228256,18.272102613556058,26.134244349419372
34.281758667148644,46.90286530117771,973.8796211381539,952.060356031056,24.8094610689153,214.77924194930085,48.218682546580574,23.50253474173244,26.033333494129238
16.85111629335226,67.57530978851489,995.1239344180988,195.31522396338187,29.645550189335996,216.05085067567163,13.902213281180742,29.56811757443763,11.66509252330548
23.961643213606813,35.27777215055449,1048.4989656140874,239.34575133794786,27.601373117945744,256.22407086716737,9.171676610048799,22.60354886063752,14.11722671136982
17.896726488128245,86.49728287651577,1027.201247630999,950.2626329047716,28.622934767007386,231.35711369040254,49.91828465568904,29.351332344917505,18.728542086605373
36.57758564688984,75.04415100908864,952.716742122556,762.8817055013133,41.725590500076926,241.34018064723014,38.5039140141585,24.290897823284222,24.984503801270943
30.58245317068895,26.258770161858166,956.5204591260492,894.6944423467958,27.8584353214552,225.04780210422052,46.41038318779876,22.83761122758512,23.241239382410306
23.27245062131623,49.230654304944984,996.3931376812333,282.3693707218089,26.46791821167786,212.75306968580057,13.91447910281858,24.201358591510644,15.148124324329087
16.588958757150593,81.53828152935154,1040.9220205861561,628.8272839984617,47.0979791157146,245.7777937329306,29.756498939670433,26.154543942612257,14.139145388352528
22.774558042891556,86.13124156039872,1003.8701797952714,731.0256349757262,28.88365519517442,226.56127297255668,38.05302730758898,32.68818215494068,17.84371228369866
23.12958305066868,52.718105787490884,999.781250803429,712.1006969022753,32.673865911001,238.7775242978064,36.91389689932501,28.054231635414315,18.042615152330065
33.2401544584516,62.93879724474954,960.5473699956631,467.3365217800283,34.637707715668334,227.6955732976962,25.31094002048086,23.690106832603693,21.992395518743503
30.93893678388033,31.692376226445266,1015.6780104724294,113.85540252217763,28.836782034057123,222.3426783581994,5.666160855351611,24.976162760346448,15.97898455595833
37.18031856440817,89.38180382958836,1032.2103160600225,624.6334511238368,47.61123618957682,244.50821248584683,30.032028509552145,31.19462271262043,24.718838861840286
26.805373129048732,36.21701909684104,988.0420007507562,327.79138526164786,20.602011308026693,252.8229243721206,13.27199527303471,25.309445629732757,16.69562816742794
17.98985614845754,85.99122418945879,1027.5611850925327,505.2288215286013,35.93727729336311,239.88115110039897,26.90018761270888,24.067578432811302,12.129867403504484
32.83111968057487,65.4752654294658,1046.447665390081,961.8229135754356,26.768632212135735,243.92816634309028,48.93892464365975,30.496299473846083,24.562662570668273
34.019626215422434,62.54157564152014,970.3766459127689,459.13178587819124,38.78852330302422,240.3878497355278,21.025024028181644,23.9525935936302,21.937408855740692
29.031929939237408,55.8881957711556,1002.3329631194741,855.821445997984,32.773216030918014,236.59588874563667,41.713924953305956,24.561995039181244,22.337150068445847
34.27417949886403,36.14688682024311,978.7137958084576,269.68654517432606,31.174456638720457,233.46961383768883,12.550809634813422,31.102609854974066,20.890680112455694
27.344889909109767,32.35696224038558,1029.285441903384,705.2144482225259,28.67012525210631,228.3853042971575,32.294753547161456,24.727025204269275,21.691396541030688
28.06832073454985,35.43403463491227,1007.7593365881157,979.3062589950491,26.50246995879716,237.58683704184807,47.329948156542194,22.539622768912015,24.546391623580853
25.68852545896374,33.05067835009782,1013.4582417550304,191.7037907856431,23.499913333502597,245.88841966460035,7.317528825669447,16.958349551842673,16.5810724246509
15.63547816860238,74.57091314967273,1029.7914159615893,107.48794800447281,25.78367134589655,225.71303820920215,4.549439376447768,32.22221203603813,8.809529236602735
17.69728567483261,44.508768141671105,989.5970472662455,490.2245133693529,18.640169461672382,241.4481512881849,23.03383067180852,20.207188747066212,14.399769897013671
15.785729642168356,24.048987359437746,1041.5090068407044,183.36293474623048,21.041234129802156,235.5900321205003,5.914136895578027,20.224762162259353,9.142093191950451
30.91026028159451,87.83718410985679,1003.302886724614,773.5459147086082,48.98796240228418,226.41215819951287,42.722476196569374,27.855719248214413,25.64295920075206
22.858899526908168,81.8650119474398,965.7954822835349,923.093797463703,34.79840116612575,234.8569901610603,48.65977133524362,31.751646215515553,22.644021390527133
27.71426727911757,84.94265982366491,1019.5899118168802,490.61887543788293,39.56994532292463,234.6239811758211,22.972904928854177,31.20578417870137,18.775202828455406
37.689161848152324,89.64354758525047,1029.3261350438254,332.84047793989686,41.214573324682476,250.0159709357216,17.18686669030206,29.077364929880776,22.559571933380322
21.232305728721872,32.17266744536411,981.6761677067527,490.9629871059488,26.131737324307394,224.43311165963885,25.38307953494003,23.77566628958793,16.88508033478523
25.259573075890742,47.736941323186116,1035.7179256998752,751.1030360650009,30.2779530533601,239.22562981627868,39.937323512797,23.686895567702795,19.993677393781276
33.888778463576216,73.07669329928639,1040.6143254765766,108.14874542233389,48.57348440389277,248.58011957376115,3.770227217796538,28.538916908156224,17.369252615211742
20.71995413729056,68.72144326376545,977.6904487377809,630.5085905362274,26.584794661876217,229.2293741586634,33.709643094776226,26.645963535466574,17.539052725014436
16.924497745719826,30.772713443789854,1048.3521472715222,651.9625163986411,15.804023410905783,218.57679531307244,31.502315211518187,26.950623976853493,15.060313282929995
22.2437863228442,77.10831874934325,964.0711528048759,673.919422206342,35.41161839885294,213.06217157386095,31.024246301979876,29.89378929834869,18.044081833130782
19.03053218135011,35.710840028566246,970.201566840249,317.8198719827895,23.460965787873782,233.30699040134252,17.33926671776847,24.45704748627854,11.859193467434984
38.242441308564324,35.667233037583614,968.4224839238026,742.6474510403141,28.743052377819083,229.06071937131625,39.713889400260555,21.848130309596105,24.830023016321906
35.20300948911043,57.58820960253895,1039.398971000787,182.25233769859875,30.513162173048396,238.53390367678819,14.288434831991307,28.772267263440018,19.660170531420302
30.835093912760584,61.50579543891922,1015.4292552324962,279.3433028201207,38.27632323267392,224.10580352841714,11.567714610825607,26.183259249932707,19.1159420260757
36.786514754692945,60.60603454864678,965.2104283222272,889.7230419890337,40.180744554668415,218.5642453162157,45.883991469613264,22.119068915169827,27.064681048160768
35.09180192247786,26.404078617842842,994.0323418368349,764.8508356539097,20.885754043773158,214.4491394276377,37.42293929510842,21.31119132278817,26.630838837336896
19.664251472150895,81.42226038412662,1011.5298025069802,112.37099861021073,41.03601785684091,231.5772055673513,7.1852673515586,28.62640303990524,10.251919396762009
37.313974962249446,38.592002981209426,958.3464084989383,323.53863433282015,36.08558192147057,222.14305300552124,13.235952614178506,25.756775819093946,20.837669369487006
28.48355604789127,29.06604448979629,1038.241636840734,292.96583469384814,23.633073857123485,231.82077531652297,12.12275218329528,23.120852669322847,17.104206063687986
35.18600387910156,82.2123655908284,1030.3603535441534,343.72569523327536,42.65470092867948,241.27756056610974,15.634535115330799,25.200847496247093,20.947666316532242
37.40228249808733,86.89560487608274,1000.5206773576638,322.8037932518978,47.54011156744802,240.22501075887564,16.29811775393106,28.87019908465201,22.699147912897867
22.950086874296595,80.34893320858154,1046.7126615259172,156.27366616856116,31.27120804844147,262.03423113897907,6.531520775351348,29.309514671546154,12.262817274769924
17.75129811319192,76.66612523074147,991.77609792751,513.0464649371384,32.025644021638804,212.54901521710505,26.97043193468376,28.059647368332605,15.37420794278224
20.698379063548543,65.86693864473152,1048.4110319036497,759.4601273075486,19.347353402147824,252.04839241597605,40.02679560189326,30.314529050409437,19.910707767358012
25.677694715656408,58.56001594263975,1016.7919998803627,646.0585522456928,34.789130368134806,245.9276937097622,33.50208269477535,29.248611312140927,19.26028885331679
35.45036914806233,26.08907319379871,1013.4671273253941,705.5845017382718,17.744440419961478,230.86201393053426,38.51680036623533,21.09561724874275,26.0307400115982
36.51826458140859,48.59172491494891,966.5954895295785,173.03426068261524,40.35374890733396,231.59973615085164,9.483366293041449,22.342651907939633,18.932977826905187
15.173803263279767,46.08819619086198,1038.1927758304644,956.3416391591085,19.762760019066224,230.89615118107244,45.38328853727509,22.252079002829063,18.225539564412884
27.768682564439143,38.182764863222836,992.7489687920615,854.6426504587223,24.28083583153054,233.99955340784643,45.4588855500128,25.769702873004945,23.47804419536626
25.435275078719474,70.63940795820095,966.223340578248,824.5812866460965,30.77079039639749,241.0829712045561,40.01875186109284,30.734867932398203,21.82688768601058
20.552695261768257,54.711301455513954,951.2607519975759,840.6854245375907,25.249543697927933,227.01322151463629,43.85510822625068,23.551099401776145,18.66763878738974
17.99663418334207,25.673235113535355,1005.9755683638383,939.4394573194852,23.792944351471824,235.72381555738892,50.11944129908448,21.962543184455324,15.438462723623854
23.4403792850907,35.41282413648679,1002.7399622122676,589.8285695023279,9.904993600815986,228.20726577503584,30.404804496577196,27.99642932859096,16.9767481939165
38.572742597812976,67.8281134561717,1021.9353622369158,280.2538160808633,46.01963226619894,226.3279114283761,11.020373177713868,28.73819215000051,21.46299344203052
23.080073300518883,25.329160164321014,1039.02580530178,655.105247067287,20.828902105064287,237.53432559972663,30.91883802034477,24.62213923687087,17.112834182871833
27.969765543584153,79.5844839834138,957.9406584643029,768.5933443011451,31.82511972753014,237.31674042822343,41.07515614882753,23.54451204970626,21.793059219350592
32.57547397237944,54.660256890978204,1023.1496490340362,764.1256540186229,27.309252088236995,224.49620983225142,37.86803732964552,27.9652028776168,23.510030080854712
24.09074005948235,53.64106041286536,968.7411944097582,569.304121750192,36.519653289641795,215.42233376154797,28.624353157393934,21.95152090795243,16.913799237478074
39.29455206802402,61.46854492616623,1035.8177053157165,161.61284740022023,33.36030511214822,245.3883811794652,9.59829120233823,23.46114804112608,20.204604359766392
39.06118237355278,77.72766761476043,1031.9063513861656,434.00164458711504,37.08213891822473,233.43880087744384,23.092727953516402,27.37057905889922,23.15509464716231
21.294557395634104,44.34664455315351,1004.0793754985544,928.6899476170216,29.637844775586753,223.93406648557686,46.99209700562201,22.758873794940374,21.0556773858372
27.431212647309636,67.46113067913444,1021.0242798623311,626.0040187816834,35.64670990882472,233.44374594063817,30.88286419664324,26.50179958200495,19.314621456844158
22.521957745419243,59.601237479705375,981.4350113183748,584.498748930142,24.45172223393924,214.21017179219035,28.599600555042386,21.265879070763276,16.59102765557777
22.12101235943669,38.69197891185949,997.1167898932815,341.96816294397416,23.75122473029929,221.08955781667677,18.814205797781394,26.687982608454597,14.02349019413484
15.92217368386332,81.50409904486105,1032.163689771047,431.604027924921,27.28355313718859,241.75326526448416,22.68734045838164,32.17674258345634,12.616120634990292
30.23910834949742,75.81982151248496,995.9265197173214,905.8114802378524,43.369607620607226,220.52831394730117,44.775974010657045,21.658485123172483,24.633918465655764
27.56697558072154,66.09162842608978,985.7798265325441,699.8167427741521,38.91783114255337,214.6997574682742,37.15506176469388,29.260132790259508,17.73699867885913
16.286968781249733,79.54072103659693,999.42124472503,808.6483240770996,34.66573169571366,222.08352882996644,40.17434797359542,25.510911108695417,17.25160284522347
21.966161605915286,80.71059406718616,1032.8249252437217,508.9108807608896,37.004564329348575,245.22475905459808,23.742219689375695,31.29848452254141,17.508557644810292
37.70664714916634,69.58540837005243,983.5208047370872,667.2224975105421,48.534886709935776,231.29505632991737,31.843183477720412,26.423617453747745,24.475362012326926
20.989047266674312,78.59093298545704,967.3761593135744,323.5452478688868,34.0702351659154,219.7348658603017,14.219780720824808,27.292943177060188,12.75767786729119
18.622371802280576,68.82300231684985,1021.2014020330781,734.9147472551376,24.048715969091237,234.45057171974537,36.20091732954951,26.751035324082896,16.210079985913392
27.236319006939077,67.60985402322103,1032.5978212708083,484.8412003330036,36.14848527459738,222.46858049905896,26.70950857332257,31.049329440438726,17.71056748734297
39.641261352765014,63.3027964750629,960.0637478523533,498.290963333271,49.24170486658694,234.0076445083423,23.30435780460253,21.812790566978276,25.027467183661823
21.05138178778751,72.69016476903488,973.9874112755945,684.3900921191935,27.258942858674956,229.5655852295776,34.596456127995886,28.572285718620403,15.423066528726826
31.803388685146963,31.102357370515158,964.1971989760993,942.652559322034,23.425087720258098,223.6516732905144,45.819249274846875,25.698170211242154,24.21029232775708
34.04049038321794,81.66095314392498,984.7941411582167,157.60571194775883,43.60076132529373,242.58311595885863,7.359667514845067,30.010998379178066,20.135499511261468
20.940938599809993,81.02904694216625,995.0350978905412,842.2689136123068,34.50965913752617,218.61560093091097,39.093363256644835,34.977703394997704,17.96493846868005
33.205408715296485,22.04730981241914,1024.8826336963307,363.14479937097383,18.30537939948741,251.57945448314493,17.716163510235617,21.11554336699443,21.477580629460906
24.194578317981332,77.80717253953338,1015.1147584881674,499.52750905574004,41.048730202003036,236.83417660616882,24.58896469317708,30.95492689149728,17.4479024451382
30.807645764839485,29.020890723141164,1012.0928567478431,119.72199589750807,35.710293709448386,233.65011238822063,7.066675682946794,22.825674301246718,14.791775126806563
30.838242769022365,43.45831979813993,985.2374946609655,370.9414700508817,29.437274619072696,231.45544427889064,18.99363532905483,27.750800102091315,19.763865280236203
28.394367101868962,72.04557794041254,1034.144755308476,552.3681183671174,31.29051548437824,239.5643340117199,25.22162166845178,27.864385913046668,19.603197432412802
17.257244251360206,31.253192723381574,997.1287167398165,150.55846961269512,10.2597773174272,240.67419177760624,9.696319968721841,21.90426626154708,9.678739765557314
35.88256238973095,77.25769168833435,1047.9104938015155,541.9861564448486,42.40846860747168,234.8926962394831,27.519913902686422,32.60219565647863,23.606099852485965
23.019501624293397,78.24939245704194,1013.4142138295737,934.3995659725846,40.50395526584057,226.84631105517326,47.1167653329842,26.618537705238875,21.32837995743934
19.662962759996354,55.52274136325853,962.6264741564503,194.8538962970247,28.864142521452642,233.17175234225914,9.724330108080958,20.56662634275319,12.487612164943043
16.0193785388691,20.44701102017835,1017.6177562075434,787.9966552679539,14.131773370893784,225.91172797865642,38.36431786895326,20.846515576647217,17.067908669662092
29.772323579706047,40.09266932224389,982.5104015431699,468.7039480383934,23.967604327579657,239.77356809130453,23.87080208141712,25.516573802853387,19.981337183015313
31.93910904605706,63.18488428630195,1018.6327196686098,689.6563430719042,29.464201645328668,255.66751052982482,35.43399402545238,30.867259076763666,21.49048386496121
15.414695723196404,88.68303246191964,956.9641148162406,334.2129381867064,38.48601423179851,215.35664283655424,13.21685552664421,28.34097366840631,10.575831785814074
27.802326457482025,64.22694689116679,967.4881437175959,243.54303628722246,37.73810540301897,233.91581364580296,11.099630139668934,29.72704876517067,19.279641926881858
20.66239437994845,38.186250674491184,1035.5737258905785,244.41635284410378,14.058423458867914,226.33360015792306,11.710923701398013,20.45557482082791,13.499851778796991
31.129319760236246,64.38039921697279,972.7179557023514,163.44275107883018,42.82797453611338,236.7886141353502,8.684478765330065,24.5626086412906,19.56837469171792
19.359160725124788,57.79897658010988,1033.704112524294,267.0820344111187,29.889629441065363,238.87037205553108,15.740723732410187,25.588254557034567,13.745834788872767
32.27344345256165,74.58917766058005,977.927608845441,697.7974464900715,45.511448250183804,235.36350043970924,33.34639069531001,26.673791660549263,23.35649826273729
24.668383657513434,27.488644717887087,1014.2881910058708,893.5215506591572,13.870146501697267,228.8545177477745,43.68015383932218,23.286911456656714,21.570814405129408
38.418249718418366,73.27195317514196,1019.4150573509831,832.7131170320456,34.36159003467458,224.01446631339422,40.61058763030918,29.788229336710437,27.499675989652793
18.43802360364983,57.88866050732772,1001.2654753145052,716.6208788870357,25.840763405186745,234.957926984246,34.2279887641427,24.479755042511407,14.647415974848773
23.52665877625646,87.40944027012962,980.5310676696731,199.3886770699924,40.500083603643084,207.46978840215073,9.275060863275097,28.768651441265803,13.775263411296379
17.83683803101473,43.931051622708026,971.2644376371096,360.26870166635484,31.079538616954594,220.43752682813698,19.555039523293683,23.68302524404084,13.73178058471311
38.11734045696407,64.28353251937637,953.3189354562426,378.8261877902221,41.874124553370606,236.74126434171473,16.833638398782412,22.717062249389038,22.247292111563056
36.93348383452452,85.24196738570123,980.3946401240723,324.96125175785915,42.82592574891247,234.35624738888956,17.103691378198764,27.791089473807265,22.128307433902663
21.44854069287889,27.17568095934755,1015.3162790531283,563.5050937387508,13.745128595914249,253.65893835383514,24.77145022690087,22.59291508730597,17.210912329720152
31.499601150854478,85.60599410655158,1043.8304818448482,581.9984333917052,47.58160167098846,253.82946606457728,27.977245676700853,28.941967352542985,20.66010447003182
35.4305550050304,68.15200056105694,1037.1204482263051,421.1973776539992,33.3373505420787,236.83918421939714,20.400890282263987,27.65288739037615,21.475948414711528
28.880020289986557,24.748594137362034,1026.6064776535302,418.4102428627924,30.006931160063495,239.56632972235508,24.270231488967752,23.234009588646966,17.606201083144043
28.24126445890016,41.067449686277136,1028.84473432533,845.7000381154733,25.018943887300676,239.05104862057175,41.735397296268296,23.386754117812323,21.75546700391541
21.046307272511292,69.57204620516971,1016.4984903475995,810.363563487717,39.347677860895814,218.4093816083954,36.115691227484014,31.105318629382758,17.339183987479753
17.32756919514748,24.71454210281402,976.0286857566003,377.0162485126711,19.472803678714335,214.88581238238194,14.853034611911056,18.483586037804358,11.533498621322424
